loc_x,loc_y,shot_type,shot_made_flag
230,31,Jump Shot,0.0
-151,193,Jump Shot,0.0
133,208,Jump Shot,0.0
107,51,Jump Shot,1.0
-43,23,Jump Shot,0.0
130,175,Jump Shot,0.0
202,185,Jump Shot,0.0
-176,33,Jump Shot,1.0
109,131,Jump Shot,1.0
-230,57,Jump Shot,1.0
173,80,Jump Shot,1.0
-89,224,Jump Shot,0.0
135,110,Jump Shot,1.0
17,75,Jump Shot,0.0
-145,214,Jump Shot,0.0
182,160,Jump Shot,0.0
-1,51,Jump Shot,0.0
194,144,Jump Shot,1.0
233,21,Jump Shot,0.0
-181,188,Jump Shot,0.0
164,8,Jump Shot,0.0
146,-1,Jump Shot,0.0
-215,36,Jump Shot,0.0
207,151,Jump Shot,0.0
-30,56,Jump Shot,1.0
-92,144,Jump Shot,0.0
14,16,Layup,1.0
76,188,Jump Shot,0.0
9,36,Jump Shot,0.0
-187,183,Jump Shot,0.0
-1,11,Layup,1.0
-132,61,Jump Shot,0.0
-163,120,Jump Shot,0.0
-9,47,Jump Shot,1.0
82,80,Jump Shot,1.0
-135,213,Jump Shot,0.0
1,31,Hook Shot,0.0
223,65,Jump Shot,0.0
-124,210,Jump Shot,0.0
120,4,Jump Shot,1.0
0,21,Layup,0.0
-145,31,Jump Shot,1.0
127,208,Jump Shot,0.0
89,188,Jump Shot,1.0
127,203,Jump Shot,0.0
202,149,Jump Shot,0.0
-106,111,Jump Shot,1.0
182,160,Jump Shot,0.0
12,0,Layup,1.0
114,139,Jump Shot,0.0
69,85,Jump Shot,0.0
141,110,Jump Shot,0.0
-120,56,Jump Shot,0.0
174,174,Jump Shot,0.0
-89,77,Jump Shot,1.0
-37,160,Jump Shot,0.0
-156,36,Jump Shot,0.0
-142,61,Jump Shot,0.0
24,190,Jump Shot,1.0
133,31,Jump Shot,0.0
37,190,Jump Shot,0.0
-58,178,Jump Shot,0.0
-73,120,Jump Shot,0.0
241,21,Jump Shot,0.0
210,144,Jump Shot,0.0
112,237,Jump Shot,1.0
189,159,Jump Shot,0.0
-135,234,Jump Shot,0.0
-20,247,Jump Shot,0.0
-119,101,Jump Shot,0.0
133,210,Jump Shot,0.0
-122,110,Jump Shot,0.0
-16,90,Jump Shot,0.0
-119,183,Jump Shot,0.0
92,41,Bank Shot,0.0
71,136,Jump Shot,1.0
151,100,Jump Shot,1.0
202,36,Jump Shot,0.0
99,149,Jump Shot,0.0
-112,151,Jump Shot,0.0
60,100,Jump Shot,1.0
9,0,Layup,1.0
-63,188,Jump Shot,0.0
189,159,Jump Shot,0.0
97,223,Jump Shot,1.0
-173,164,Jump Shot,0.0
-127,146,Jump Shot,1.0
30,200,Jump Shot,1.0
-225,169,Jump Shot,0.0
94,174,Jump Shot,0.0
-94,46,Jump Shot,0.0
-99,282,Jump Shot,0.0
184,164,Jump Shot,0.0
61,115,Jump Shot,0.0
-38,11,Jump Shot,0.0
-16,252,Jump Shot,0.0
-86,80,Jump Shot,0.0
14,7,Layup,1.0
20,23,Hook Shot,0.0
61,11,Jump Shot,0.0
92,175,Jump Shot,1.0
86,180,Jump Shot,0.0
91,175,Jump Shot,0.0
-120,97,Jump Shot,0.0
82,242,Jump Shot,1.0
-81,232,Jump Shot,1.0
35,269,Jump Shot,0.0
6,254,Jump Shot,1.0
-43,262,Jump Shot,0.0
-58,277,Jump Shot,1.0
-92,111,Jump Shot,0.0
-43,200,Jump Shot,1.0
66,247,Jump Shot,0.0
-158,249,Jump Shot,0.0
12,61,Hook Shot,1.0
74,165,Jump Shot,0.0
-48,267,Jump Shot,0.0
232,7,Jump Shot,0.0
105,178,Jump Shot,0.0
220,129,Jump Shot,0.0
-130,219,Jump Shot,0.0
173,8,Jump Shot,0.0
10,26,Layup,0.0
-201,159,Jump Shot,0.0
-176,185,Jump Shot,0.0
-19,16,Layup,0.0
233,-26,Jump Shot,0.0
0,190,Jump Shot,1.0
10,244,Jump Shot,1.0
-96,237,Jump Shot,0.0
217,97,Jump Shot,0.0
-84,164,Jump Shot,0.0
79,149,Jump Shot,1.0
199,159,Jump Shot,1.0
-183,195,Jump Shot,0.0
179,-1,Jump Shot,1.0
148,75,Jump Shot,0.0
-96,154,Jump Shot,0.0
-187,164,Jump Shot,0.0
210,124,Jump Shot,0.0
45,31,Jump Shot,1.0
153,188,Jump Shot,0.0
0,252,Jump Shot,1.0
-96,156,Jump Shot,0.0
25,129,Jump Shot,1.0
-112,156,Jump Shot,0.0
-173,16,Jump Shot,0.0
-191,169,Jump Shot,1.0
110,121,Jump Shot,1.0
155,121,Jump Shot,0.0
207,134,Jump Shot,0.0
73,75,Jump Shot,0.0
164,16,Jump Shot,0.0
-194,154,Jump Shot,0.0
-2,278,Jump Shot,0.0
12,174,Jump Shot,0.0
127,115,Jump Shot,0.0
199,154,Jump Shot,1.0
25,252,Jump Shot,0.0
223,110,Jump Shot,0.0
-81,237,Jump Shot,0.0
-66,149,Jump Shot,1.0
233,26,Jump Shot,0.0
28,190,Jump Shot,0.0
218,120,Jump Shot,0.0
92,237,Jump Shot,0.0
66,149,Jump Shot,0.0
228,21,Jump Shot,0.0
-58,126,Jump Shot,0.0
-148,62,Jump Shot,0.0
-176,183,Jump Shot,0.0
186,41,Jump Shot,0.0
230,70,Jump Shot,1.0
140,67,Jump Shot,0.0
-160,213,Jump Shot,0.0
168,7,Jump Shot,0.0
184,101,Jump Shot,0.0
-143,16,Jump Shot,1.0
109,-21,Jump Shot,1.0
-29,159,Jump Shot,0.0
-174,11,Jump Shot,0.0
25,7,Layup,1.0
151,208,Jump Shot,0.0
6,105,Jump Shot,1.0
-187,110,Jump Shot,0.0
2,11,Layup,1.0
-138,124,Jump Shot,1.0
1,183,Jump Shot,1.0
-200,202,Jump Shot,0.0
-183,7,Jump Shot,0.0
-12,180,Jump Shot,1.0
182,159,Jump Shot,1.0
-106,115,Jump Shot,1.0
-183,183,Jump Shot,0.0
161,41,Jump Shot,1.0
141,134,Jump Shot,0.0
-124,156,Jump Shot,0.0
141,3,Jump Shot,0.0
-32,170,Jump Shot,1.0
-63,38,Jump Shot,0.0
76,149,Jump Shot,0.0
50,56,Jump Shot,0.0
168,134,Jump Shot,1.0
-230,61,Jump Shot,1.0
104,134,Jump Shot,1.0
177,-11,Jump Shot,1.0
207,156,Jump Shot,0.0
-241,21,Jump Shot,0.0
97,156,Jump Shot,0.0
158,183,Jump Shot,0.0
-2,214,Jump Shot,1.0
-114,115,Jump Shot,0.0
-1,77,Jump Shot,0.0
-120,223,Jump Shot,0.0
-61,237,Jump Shot,1.0
-48,100,Jump Shot,0.0
173,224,Jump Shot,0.0
164,174,Jump Shot,1.0
123,149,Jump Shot,1.0
195,151,Jump Shot,1.0
200,139,Jump Shot,0.0
71,67,Jump Shot,1.0
-63,110,Jump Shot,1.0
-241,-11,Jump Shot,0.0
-233,100,Jump Shot,1.0
-78,121,Jump Shot,1.0
32,237,Jump Shot,0.0
-158,154,Jump Shot,1.0
64,174,Jump Shot,0.0
-156,180,Jump Shot,0.0
135,159,Jump Shot,0.0
199,146,Jump Shot,1.0
171,205,Jump Shot,1.0
-88,200,Jump Shot,0.0
207,154,Jump Shot,0.0
155,62,Jump Shot,0.0
107,134,Jump Shot,0.0
6,2,Layup,1.0
-125,124,Jump Shot,1.0
-181,188,Jump Shot,1.0
-240,52,Jump Shot,0.0
187,-16,Jump Shot,0.0
-30,82,Jump Shot,1.0
-181,188,Jump Shot,0.0
9,7,Layup,1.0
128,237,Jump Shot,1.0
-99,259,Jump Shot,0.0
-191,195,Jump Shot,0.0
56,100,Jump Shot,0.0
-1,16,Layup,1.0
0,1,Dunk,1.0
51,8,Jump Shot,1.0
132,175,Jump Shot,1.0
9,13,Layup,1.0
-169,213,Jump Shot,1.0
51,252,Jump Shot,0.0
6,134,Jump Shot,1.0
-181,208,Jump Shot,1.0
158,188,Jump Shot,0.0
46,41,Jump Shot,0.0
-124,214,Jump Shot,0.0
-94,18,Jump Shot,1.0
145,47,Jump Shot,0.0
-20,120,Jump Shot,1.0
161,178,Jump Shot,0.0
-215,164,Jump Shot,0.0
-217,129,Jump Shot,1.0
-29,46,Jump Shot,1.0
156,0,Jump Shot,0.0
230,-6,Jump Shot,0.0
-184,-6,Jump Shot,1.0
-12,259,Jump Shot,0.0
-214,56,Jump Shot,1.0
-178,11,Jump Shot,0.0
166,65,Jump Shot,0.0
-202,237,Jump Shot,0.0
-32,154,Jump Shot,1.0
166,218,Jump Shot,0.0
132,2,Jump Shot,1.0
46,87,Jump Shot,0.0
-137,223,Jump Shot,0.0
4,75,Jump Shot,0.0
205,154,Jump Shot,0.0
0,1,Dunk,1.0
-147,46,Jump Shot,1.0
197,141,Jump Shot,1.0
-16,2,Layup,0.0
187,170,Jump Shot,1.0
48,0,Jump Shot,1.0
79,95,Jump Shot,0.0
-130,111,Jump Shot,0.0
35,11,Jump Shot,0.0
-16,11,Layup,1.0
-169,16,Jump Shot,0.0
-142,213,Jump Shot,0.0
-79,120,Jump Shot,0.0
-122,38,Jump Shot,0.0
228,87,Jump Shot,0.0
96,144,Jump Shot,1.0
204,139,Jump Shot,1.0
-30,254,Jump Shot,1.0
-135,228,Jump Shot,0.0
89,2,Jump Shot,0.0
-160,208,Jump Shot,1.0
-50,174,Jump Shot,0.0
-150,224,Jump Shot,0.0
-2,-10,Layup,1.0
10,0,Layup,1.0
138,164,Jump Shot,0.0
27,249,Jump Shot,1.0
20,252,Jump Shot,0.0
119,229,Jump Shot,1.0
227,65,Jump Shot,0.0
-2,-5,Layup,1.0
173,11,Jump Shot,0.0
-130,218,Jump Shot,0.0
-137,-10,Jump Shot,0.0
-73,237,Jump Shot,0.0
-223,120,Jump Shot,1.0
189,165,Jump Shot,0.0
-227,101,Jump Shot,0.0
-84,228,Jump Shot,0.0
-42,242,Jump Shot,0.0
17,-1,Layup,1.0
-81,242,Jump Shot,1.0
-183,139,Jump Shot,0.0
114,224,Jump Shot,0.0
-225,82,Jump Shot,0.0
-4,13,Layup,0.0
-68,18,Jump Shot,0.0
204,154,Jump Shot,0.0
-191,208,Jump Shot,1.0
-138,237,Jump Shot,0.0
200,151,Jump Shot,0.0
138,111,Jump Shot,0.0
-22,8,Layup,0.0
20,11,Layup,0.0
212,120,Jump Shot,0.0
107,149,Jump Shot,0.0
46,2,Jump Shot,0.0
-30,203,Jump Shot,0.0
-7,-6,Layup,1.0
61,41,Jump Shot,0.0
101,115,Jump Shot,0.0
0,1,Dunk,1.0
76,242,Jump Shot,0.0
6,185,Jump Shot,0.0
127,252,Jump Shot,1.0
-147,193,Jump Shot,0.0
92,80,Jump Shot,1.0
14,70,Jump Shot,1.0
150,213,Jump Shot,0.0
10,2,Layup,1.0
-60,41,Jump Shot,0.0
-125,213,Jump Shot,0.0
-12,219,Jump Shot,1.0
-76,56,Jump Shot,1.0
-81,135,Jump Shot,0.0
-151,193,Jump Shot,1.0
141,232,Jump Shot,1.0
195,3,Jump Shot,1.0
-135,208,Jump Shot,0.0
102,203,Jump Shot,0.0
-3,19,Layup,0.0
-27,-6,Layup,0.0
-133,190,Jump Shot,1.0
182,159,Jump Shot,0.0
43,175,Jump Shot,1.0
-20,120,Jump Shot,0.0
1,82,Jump Shot,1.0
-132,218,Jump Shot,0.0
102,169,Jump Shot,1.0
-179,180,Jump Shot,0.0
12,36,Hook Shot,1.0
-27,3,Layup,1.0
25,52,Hook Shot,0.0
-2,7,Layup,1.0
135,-1,Jump Shot,0.0
112,164,Jump Shot,0.0
151,193,Jump Shot,0.0
-14,11,Layup,1.0
209,124,Jump Shot,0.0
146,159,Jump Shot,1.0
135,8,Jump Shot,0.0
200,134,Jump Shot,0.0
155,149,Jump Shot,1.0
213,164,Jump Shot,0.0
-109,188,Jump Shot,1.0
-97,156,Jump Shot,0.0
25,100,Jump Shot,1.0
79,154,Jump Shot,0.0
6,110,Jump Shot,0.0
-25,28,Jump Shot,0.0
117,16,Jump Shot,0.0
-145,203,Jump Shot,0.0
-202,180,Jump Shot,0.0
-202,160,Jump Shot,0.0
-217,82,Jump Shot,0.0
28,70,Jump Shot,0.0
161,52,Jump Shot,1.0
-112,11,Jump Shot,1.0
164,183,Jump Shot,0.0
-194,159,Jump Shot,0.0
110,146,Jump Shot,1.0
-210,178,Jump Shot,1.0
-7,16,Layup,0.0
38,239,Jump Shot,0.0
-184,-19,Jump Shot,1.0
46,33,Hook Shot,0.0
-7,2,Layup,1.0
181,154,Jump Shot,1.0
-43,262,Jump Shot,0.0
-241,57,Jump Shot,1.0
-171,188,Jump Shot,0.0
-140,214,Jump Shot,0.0
-7,7,Layup,0.0
91,11,Jump Shot,0.0
-165,214,Jump Shot,0.0
-37,2,Layup,0.0
87,232,Jump Shot,0.0
-11,38,Jump Shot,0.0
-14,159,Jump Shot,0.0
25,87,Jump Shot,1.0
-187,-6,Jump Shot,0.0
-124,229,Jump Shot,0.0
-250,-19,Jump Shot,1.0
238,-31,Jump Shot,0.0
-86,229,Jump Shot,0.0
-92,146,Jump Shot,1.0
-32,178,Jump Shot,1.0
4,232,Jump Shot,0.0
-92,7,Jump Shot,1.0
-43,90,Hook Shot,0.0
-120,105,Jump Shot,1.0
-11,149,Jump Shot,1.0
-191,144,Jump Shot,0.0
97,56,Jump Shot,0.0
-79,7,Jump Shot,0.0
4,115,Jump Shot,1.0
-79,228,Jump Shot,0.0
58,232,Jump Shot,1.0
218,120,Jump Shot,0.0
-83,242,Jump Shot,0.0
125,213,Jump Shot,1.0
-112,105,Jump Shot,1.0
127,218,Jump Shot,0.0
-119,95,Bank Shot,0.0
-43,200,Jump Shot,0.0
-84,11,Jump Shot,0.0
-110,214,Jump Shot,0.0
45,13,Jump Shot,1.0
9,95,Jump Shot,1.0
97,95,Jump Shot,0.0
132,210,Jump Shot,1.0
-156,193,Jump Shot,1.0
-199,154,Jump Shot,1.0
-153,232,Jump Shot,0.0
1,7,Layup,1.0
177,92,Jump Shot,0.0
109,75,Jump Shot,1.0
159,183,Jump Shot,1.0
97,219,Jump Shot,0.0
187,160,Jump Shot,0.0
169,180,Jump Shot,0.0
-58,105,Jump Shot,1.0
89,228,Jump Shot,0.0
-112,223,Jump Shot,1.0
235,11,Jump Shot,1.0
236,23,Jump Shot,0.0
-58,33,Hook Shot,0.0
-233,61,Jump Shot,1.0
82,8,Jump Shot,0.0
76,237,Jump Shot,0.0
33,65,Jump Shot,0.0
120,111,Jump Shot,1.0
-197,61,Jump Shot,0.0
-133,200,Jump Shot,1.0
-199,154,Jump Shot,1.0
200,-15,Jump Shot,0.0
145,139,Jump Shot,1.0
-169,-1,Jump Shot,1.0
9,110,Jump Shot,1.0
210,75,Jump Shot,0.0
53,115,Jump Shot,1.0
-183,193,Jump Shot,0.0
235,0,Jump Shot,0.0
17,7,Layup,0.0
-147,33,Jump Shot,1.0
91,269,Jump Shot,0.0
28,267,Jump Shot,0.0
123,154,Jump Shot,0.0
-9,242,Jump Shot,0.0
155,26,Jump Shot,0.0
148,13,Jump Shot,0.0
19,11,Layup,1.0
15,46,Jump Shot,0.0
-192,11,Jump Shot,0.0
-4,249,Jump Shot,0.0
107,237,Jump Shot,1.0
-14,262,Jump Shot,0.0
-196,-16,Jump Shot,1.0
-122,31,Jump Shot,0.0
-215,124,Jump Shot,0.0
87,169,Jump Shot,0.0
79,183,Jump Shot,0.0
-7,252,Jump Shot,0.0
12,-1,Layup,1.0
-120,228,Jump Shot,0.0
230,18,Jump Shot,0.0
-145,26,Jump Shot,1.0
-4,97,Jump Shot,0.0
-186,174,Jump Shot,0.0
-196,165,Jump Shot,0.0
79,115,Jump Shot,1.0
213,134,Jump Shot,1.0
118,49,Jump Shot,0.0
-201,141,Jump Shot,1.0
-191,174,Jump Shot,1.0
-199,149,Jump Shot,0.0
177,-19,Jump Shot,0.0
225,-5,Jump Shot,0.0
76,149,Jump Shot,0.0
227,46,Jump Shot,1.0
107,228,Jump Shot,0.0
-214,124,Jump Shot,0.0
200,160,Jump Shot,0.0
159,2,Jump Shot,0.0
217,149,Jump Shot,0.0
-16,105,Jump Shot,0.0
191,85,Jump Shot,0.0
138,-16,Jump Shot,0.0
207,129,Jump Shot,0.0
-91,257,Jump Shot,1.0
119,223,Jump Shot,0.0
-158,316,Jump Shot,0.0
141,-15,Jump Shot,0.0
9,278,Jump Shot,0.0
192,169,Jump Shot,0.0
1,67,Jump Shot,0.0
140,2,Jump Shot,1.0
225,7,Jump Shot,1.0
-19,272,Jump Shot,1.0
-205,213,Jump Shot,0.0
97,43,Jump Shot,0.0
184,100,Jump Shot,0.0
-14,293,Jump Shot,0.0
141,61,Jump Shot,1.0
-143,224,Jump Shot,0.0
-238,51,Jump Shot,0.0
197,144,Jump Shot,1.0
137,2,Jump Shot,0.0
-32,120,Jump Shot,0.0
96,8,Jump Shot,0.0
97,234,Jump Shot,0.0
-220,124,Jump Shot,1.0
35,51,Hook Shot,0.0
27,183,Jump Shot,0.0
-214,97,Jump Shot,0.0
135,208,Jump Shot,1.0
-209,198,Jump Shot,0.0
0,2,Layup,1.0
0,146,Jump Shot,1.0
-184,160,Jump Shot,0.0
9,0,Layup,0.0
48,56,Jump Shot,0.0
-233,-5,Jump Shot,0.0
61,70,Jump Shot,0.0
27,56,Jump Shot,1.0
-235,8,Jump Shot,0.0
-52,80,Jump Shot,1.0
-22,3,Layup,0.0
101,2,Jump Shot,1.0
-160,188,Jump Shot,1.0
-96,223,Jump Shot,0.0
-27,41,Jump Shot,1.0
-110,11,Jump Shot,1.0
-129,21,Jump Shot,0.0
-56,170,Jump Shot,0.0
9,11,Layup,0.0
58,65,Jump Shot,1.0
195,149,Jump Shot,0.0
17,214,Jump Shot,0.0
-181,164,Jump Shot,1.0
24,2,Layup,1.0
168,110,Jump Shot,0.0
225,110,Jump Shot,0.0
-109,165,Jump Shot,0.0
-16,18,Layup,0.0
89,237,Jump Shot,0.0
92,0,Jump Shot,1.0
156,0,Jump Shot,1.0
158,188,Jump Shot,0.0
-56,159,Jump Shot,1.0
163,85,Jump Shot,0.0
159,231,Jump Shot,0.0
114,25,Jump Shot,1.0
97,54,Jump Shot,0.0
-165,123,Jump Shot,0.0
155,237,Jump Shot,0.0
155,146,Jump Shot,0.0
228,100,Jump Shot,1.0
135,218,Jump Shot,0.0
-78,2,Jump Shot,0.0
143,80,Jump Shot,0.0
-212,116,Jump Shot,0.0
-11,252,Jump Shot,0.0
159,124,Jump Shot,1.0
69,106,Jump Shot,0.0
104,223,Jump Shot,0.0
-156,8,Jump Shot,1.0
119,56,Jump Shot,0.0
233,100,Jump Shot,0.0
176,175,Jump Shot,1.0
35,247,Jump Shot,0.0
-176,188,Jump Shot,0.0
-137,205,Jump Shot,1.0
-88,188,Jump Shot,0.0
133,141,Jump Shot,0.0
10,7,Layup,1.0
84,70,Jump Shot,1.0
233,-26,Jump Shot,0.0
10,77,Jump Shot,1.0
-243,100,Jump Shot,0.0
-220,367,Jump Shot,0.0
15,7,Layup,0.0
91,144,Jump Shot,1.0
48,61,Jump Shot,1.0
42,2,Jump Shot,1.0
10,3,Layup,1.0
179,46,Jump Shot,0.0
-2,16,Hook Shot,0.0
133,26,Jump Shot,1.0
-65,105,Jump Shot,1.0
-129,208,Jump Shot,1.0
-76,239,Jump Shot,1.0
-143,41,Jump Shot,1.0
-187,23,Jump Shot,1.0
-88,224,Jump Shot,1.0
-176,170,Jump Shot,0.0
15,2,Layup,1.0
-129,97,Jump Shot,0.0
230,36,Jump Shot,0.0
-42,67,Jump Shot,0.0
-142,33,Jump Shot,0.0
212,170,Jump Shot,0.0
69,80,Jump Shot,1.0
-151,193,Jump Shot,1.0
-27,219,Jump Shot,0.0
64,65,Jump Shot,1.0
132,26,Jump Shot,1.0
120,70,Jump Shot,0.0
122,11,Jump Shot,0.0
107,160,Jump Shot,0.0
117,-6,Jump Shot,0.0
-173,198,Jump Shot,0.0
-14,2,Layup,0.0
112,242,Jump Shot,1.0
9,252,Jump Shot,0.0
-143,-15,Jump Shot,0.0
182,180,Jump Shot,1.0
-45,111,Jump Shot,1.0
-58,100,Jump Shot,0.0
132,218,Jump Shot,0.0
-4,11,Layup,1.0
48,92,Jump Shot,1.0
140,90,Jump Shot,0.0
138,121,Jump Shot,0.0
181,3,Jump Shot,1.0
53,185,Jump Shot,0.0
159,3,Jump Shot,0.0
82,85,Jump Shot,1.0
-133,214,Jump Shot,0.0
-163,193,Jump Shot,0.0
132,11,Jump Shot,0.0
236,13,Jump Shot,1.0
63,247,Jump Shot,0.0
-237,-24,Jump Shot,0.0
215,124,Jump Shot,1.0
-79,269,Jump Shot,1.0
96,264,Jump Shot,0.0
9,-6,Layup,1.0
140,198,Jump Shot,0.0
35,61,Jump Shot,0.0
84,149,Jump Shot,0.0
-14,-5,Layup,1.0
-137,46,Jump Shot,0.0
82,62,Jump Shot,1.0
42,62,Jump Shot,0.0
81,-5,Jump Shot,0.0
-237,-6,Jump Shot,1.0
194,156,Jump Shot,1.0
215,149,Jump Shot,0.0
-12,267,Jump Shot,1.0
1,264,Jump Shot,0.0
-7,272,Jump Shot,0.0
-225,105,Jump Shot,0.0
-12,-11,Layup,1.0
71,134,Jump Shot,0.0
173,183,Jump Shot,1.0
179,164,Jump Shot,0.0
232,2,Jump Shot,1.0
60,111,Jump Shot,0.0
122,-11,Jump Shot,0.0
-163,228,Jump Shot,0.0
10,16,Layup,1.0
-101,95,Jump Shot,1.0
233,121,Jump Shot,0.0
104,126,Jump Shot,0.0
20,115,Jump Shot,1.0
12,11,Layup,0.0
-38,169,Jump Shot,0.0
159,170,Jump Shot,0.0
-7,144,Jump Shot,0.0
235,-6,Jump Shot,0.0
232,174,Jump Shot,0.0
238,205,Jump Shot,0.0
220,101,Jump Shot,0.0
12,65,Jump Shot,0.0
-9,144,Jump Shot,1.0
156,134,Jump Shot,0.0
-102,21,Jump Shot,0.0
-227,31,Jump Shot,0.0
56,61,Jump Shot,0.0
-78,8,Jump Shot,0.0
-210,134,Jump Shot,0.0
-132,149,Jump Shot,1.0
156,188,Jump Shot,1.0
-137,213,Jump Shot,0.0
-29,203,Jump Shot,0.0
169,80,Jump Shot,0.0
22,259,Jump Shot,0.0
-166,-10,Jump Shot,0.0
109,115,Jump Shot,0.0
164,219,Jump Shot,0.0
0,1,Dunk,1.0
-43,115,Jump Shot,0.0
12,21,Layup,0.0
177,183,Jump Shot,1.0
101,232,Jump Shot,0.0
174,174,Jump Shot,1.0
140,154,Jump Shot,0.0
4,0,Layup,0.0
213,120,Jump Shot,0.0
96,111,Jump Shot,0.0
204,165,Jump Shot,0.0
-96,232,Jump Shot,0.0
-210,-10,Jump Shot,0.0
176,41,Jump Shot,0.0
-120,257,Jump Shot,0.0
158,36,Jump Shot,0.0
60,110,Jump Shot,0.0
9,95,Jump Shot,0.0
-12,7,Layup,1.0
74,151,Jump Shot,0.0
38,198,Jump Shot,0.0
87,87,Jump Shot,1.0
164,-21,Jump Shot,0.0
179,183,Jump Shot,0.0
-20,3,Layup,1.0
-1,115,Jump Shot,0.0
240,-11,Jump Shot,1.0
-81,136,Jump Shot,0.0
-60,193,Jump Shot,0.0
63,82,Jump Shot,0.0
17,180,Jump Shot,0.0
-66,249,Jump Shot,0.0
109,-16,Jump Shot,1.0
186,-15,Jump Shot,0.0
-169,205,Jump Shot,0.0
-119,249,Jump Shot,0.0
-137,229,Jump Shot,0.0
87,237,Jump Shot,1.0
24,259,Jump Shot,0.0
38,3,Layup,0.0
-89,178,Jump Shot,1.0
-232,18,Jump Shot,1.0
-97,269,Jump Shot,0.0
186,18,Jump Shot,0.0
92,11,Jump Shot,0.0
225,149,Jump Shot,0.0
159,213,Jump Shot,1.0
143,229,Jump Shot,0.0
-92,110,Jump Shot,0.0
-6,273,Jump Shot,0.0
-165,18,Jump Shot,0.0
0,8,Layup,1.0
213,139,Jump Shot,1.0
-16,0,Layup,0.0
-237,2,Jump Shot,0.0
-184,205,Jump Shot,1.0
-99,65,Jump Shot,0.0
230,87,Jump Shot,0.0
223,106,Jump Shot,0.0
9,2,Layup,1.0
-204,213,Jump Shot,1.0
101,26,Jump Shot,0.0
-24,-6,Layup,1.0
-199,95,Jump Shot,1.0
-181,178,Jump Shot,0.0
22,-6,Layup,0.0
9,92,Hook Shot,1.0
20,277,Jump Shot,1.0
222,115,Jump Shot,0.0
-163,193,Jump Shot,0.0
42,239,Jump Shot,0.0
-176,169,Jump Shot,1.0
-161,208,Jump Shot,0.0
-148,208,Jump Shot,1.0
155,46,Jump Shot,0.0
-225,115,Jump Shot,1.0
182,156,Jump Shot,0.0
143,70,Jump Shot,0.0
-158,203,Jump Shot,0.0
137,203,Jump Shot,0.0
199,11,Jump Shot,0.0
19,2,Layup,0.0
6,46,Jump Shot,0.0
-61,165,Jump Shot,0.0
-104,7,Jump Shot,1.0
-32,154,Jump Shot,1.0
-17,-11,Layup,1.0
197,-6,Jump Shot,1.0
195,139,Jump Shot,1.0
-166,188,Jump Shot,0.0
-34,237,Jump Shot,0.0
-223,-11,Jump Shot,0.0
6,-5,Layup,1.0
-156,188,Jump Shot,1.0
-183,193,Jump Shot,0.0
-217,120,Jump Shot,0.0
-19,-1,Layup,0.0
40,111,Jump Shot,0.0
-2,7,Layup,1.0
-45,75,Jump Shot,1.0
-96,237,Jump Shot,0.0
-32,313,Jump Shot,0.0
82,237,Jump Shot,0.0
-187,193,Jump Shot,0.0
15,3,Layup,1.0
122,-6,Jump Shot,1.0
228,26,Jump Shot,1.0
179,169,Jump Shot,0.0
-16,0,Layup,1.0
-168,205,Jump Shot,0.0
-237,-10,Jump Shot,0.0
6,-1,Layup,0.0
-168,198,Jump Shot,1.0
43,237,Jump Shot,1.0
166,180,Jump Shot,0.0
-7,111,Jump Shot,1.0
50,85,Jump Shot,0.0
-83,-11,Jump Shot,0.0
-7,-6,Layup,0.0
6,-6,Layup,1.0
-7,2,Layup,1.0
-232,110,Jump Shot,1.0
-140,116,Jump Shot,0.0
-131,97,Jump Shot,0.0
-142,181,Jump Shot,1.0
0,0,Jump Shot,0.0
-10,138,Jump Shot,1.0
-64,223,Jump Shot,1.0
-79,177,Jump Shot,0.0
-103,207,Jump Shot,1.0
0,0,Layup,0.0
-155,175,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
0,0,Layup,0.0
-75,142,Jump Shot,0.0
-151,112,Jump Shot,1.0
233,-1,Jump Shot,0.0
0,0,Layup,1.0
188,140,Jump Shot,1.0
-157,15,Jump Shot,1.0
155,188,Jump Shot,0.0
0,0,Layup,0.0
209,93,Jump Shot,0.0
62,229,Jump Shot,1.0
0,0,Dunk,0.0
-170,155,Jump Shot,1.0
0,0,Layup,1.0
138,188,Jump Shot,1.0
229,-7,Jump Shot,0.0
-151,212,Jump Shot,1.0
-86,93,Jump Shot,0.0
131,203,Jump Shot,1.0
0,0,Layup,0.0
-155,251,Jump Shot,0.0
3,264,Jump Shot,0.0
0,0,Layup,0.0
-77,216,Jump Shot,1.0
-92,214,Jump Shot,1.0
0,0,Dunk,1.0
-153,52,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,1.0
-170,-22,Jump Shot,0.0
-190,145,Jump Shot,0.0
0,0,Layup,0.0
127,199,Jump Shot,0.0
0,0,Layup,0.0
0,0,Dunk,1.0
118,-20,Jump Shot,0.0
123,110,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
29,138,Jump Shot,0.0
0,0,Layup,1.0
-164,-14,Jump Shot,0.0
-140,199,Jump Shot,0.0
-181,162,Jump Shot,0.0
-190,129,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,1.0
133,190,Jump Shot,0.0
175,158,Jump Shot,1.0
40,69,Jump Shot,0.0
0,0,Layup,1.0
6,246,Jump Shot,0.0
